created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Aug 24 05:26:01 +0000 2023;1694581807717781900;"@aguilina_42 @Heraloebss @PolresJember @DivHumas_Polri @ListyoSigitP @PolresJember @DivHumas_Polri @ListyoSigitP. Tolong penjarain pelaku, ibu tirinya diem saja anak dilecehkan berkali2, depresi kasian. 🙏🏻🙏🏻🙏🏻tolong penjarain pelaku (bpk&amp mantan pacar&amp ibu tiri) korban";0;0;0;0;in;1343936468280983555;1694323169858085264;mochihihichi;https://twitter.com/mochihihichi/status/1694581807717781900
Thu Aug 24 02:02:53 +0000 2023;1694530685820887405;"Mari bersama kita ciptakan lingkungan yg aman &amp  nyaman bagi anak. Jgn biarkan diri sendiri maupun orang terdekatmu mengalami depresi krnmenjadi korban bullying. Puspaga Wasaka Caring, Listening, Understanding! Source : ditpsd.kemendikbud Unicef..org https://t.co/P6jMsR91O7";0;0;0;1;in;1527520072704569346;1694530685820887405;PuspagaWasaka;https://twitter.com/PuspagaWasaka/status/1694530685820887405
Wed Aug 23 12:18:54 +0000 2023;1694323325559001515;"@18fesss Maaf kak aku gtau krna aku jg korban sprti kakak, skrg ngelanjutin hidup aj ud lurus"an, brtahan melawan depres, trauma, panik dll yg sllu aj dtg 😌 kakak yg smngat ya, Tuhan selalu bersama kakak";0;0;0;0;in;1165254649969950720;1694278635732267195;Chanforbaekh;https://twitter.com/Chanforbaekh/status/1694323325559001515
Tue Aug 22 08:21:42 +0000 2023;1693901245680128233;"Kisah Pilu Bocah Genius Jadi Korban Bully Viral, Depresi hingga Berhenti Sekolah https://t.co/a9S0ZC9olW https://t.co/NeU6bZdBYz";0;0;0;0;in;886150891;1693901245680128233;anakdolan_;https://twitter.com/anakdolan_/status/1693901245680128233
Tue Aug 22 05:14:36 +0000 2023;1693854160649855443;"Bukan gua juga. Cheryl Strayed melakukan perjalanan sendirian melintasi Pacific Crest Trail (PCT) selama tiga bulan di tahun 1995. Perjalanan untuk memulihkan diri dari trauma, depresi, dan peristiwa masa lalu. Cheryl jadi korban kekerasan sang ayah saat dirinya kecil. (Cont) https://t.co/Kkn0LKimXz";0;1;0;1;in;873561546017849344;1693854160649855443;asrulrsni;https://twitter.com/asrulrsni/status/1693854160649855443
Mon Aug 21 06:46:06 +0000 2023;1693514796766032112;"Berdasarkan informasi saksi Sudiono (47) bahwa korban Wakimin (55) mengalami depresi, sehingga korban melakukan percobaan bunuh diri dengan cara menggantung di atas meja dengan tali di leher dan kedua tangannya membawa pisau";0;1;0;0;in;1691444340399443968;1693514794106847272;Samaptakds;https://twitter.com/Samaptakds/status/1693514796766032112
Mon Aug 21 03:21:11 +0000 2023;1693463228964356564;"Turunnya performa akademik pada kasus perpeloncoan tentu saja bukan tanpa alasan.   Sekitar 71% dari korban perpeloncoan mengaku mengalami gejala-gejala negatif.   Di antaranya  kurang tidur, depresi, memburuknya relasi dengan keluarga, maupun trauma terhadap kelompok pelaku. https://t.co/ObEze46Nog";1;0;8;18;in;892211698030989312;1693463218113618339;ConversationIDN;https://twitter.com/ConversationIDN/status/1693463228964356564
Mon Aug 21 01:58:40 +0000 2023;1693442464827486590;"Akibatnya bisa fatal, banyak korban yang mengakhiri hidupnya karna tidak kuat dengan hate speech yang diberikan masyarakat. Hate speech dapat menyebabkan trauma psikologis pada korban. ada juga yang mengalami depresi, kecemasan, dan bahkan memiliki pikiran untuk bunuh diri.";0;1;0;0;in;1693441141730070528;1693442339111567498;maftuhtzkaa;https://twitter.com/maftuhtzkaa/status/1693442464827486590
Sun Aug 20 23:35:00 +0000 2023;1693406307154268428;"Korban diduga mengalami depresi https://t.co/xdxMjlxN90";0;0;0;0;in;944180887171743745;1693406307154268428;inewsdotid;https://twitter.com/inewsdotid/status/1693406307154268428
Sun Aug 20 23:35:00 +0000 2023;1693406307062272419;"Korban diduga mengalami depresi https://t.co/ckH0pMuEll";0;0;0;0;in;132078023;1693406307062272419;officialinews_;https://twitter.com/officialinews_/status/1693406307062272419
Sun Aug 20 18:21:03 +0000 2023;1693327301646463337;"mantane.  Akhire koncoku depresi, akhire diselesekno jalur kekeluargaan. korban (koncoku) mbek pelaku (mantane)  wes ttd matrai disakseni kedua belah pihak keluargae rek ambek disudukno barang bukti chat" nek pelaku iki ngancem korban.  ben pelaku iku gak nggangu  (cont..)";0;1;0;4;in;1152437175587241985;1693327300375531867;sbyfess;https://twitter.com/sbyfess/status/1693327301646463337
Sun Aug 20 07:56:33 +0000 2023;1693170138206601447;"Identitas Wanita Penumpang Kapal Aceh yang Loncat ke Laut Belum Dipastikan, Korban Masih Depresi https://t.co/53yaxfOC3s";0;0;0;0;in;58880688;1693170138206601447;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1693170138206601447
Sat Aug 19 16:03:53 +0000 2023;1692930394495295542;"@jklsya_ @meowpoems @saappstoree @tanyarlfes ak slah satu korban hasil nikah gk sma sekufu,apalagi ak perempuan, mantanku yg jauh dibawah aku dr segi penghasilan, pendidikam, background keluarga dn sifat serta pembawaan. Bener2 menguras batin smpe hmpir depresi. 🙏";0;0;0;3;in;1269878605112176640;1692501886463836308;lemonsquashhii;https://twitter.com/lemonsquashhii/status/1692930394495295542
Sat Aug 19 11:07:01 +0000 2023;1692855684248007111;"@nugrahasyah @EnjoyLi1997 @SiaranBolaLive @TheAthleticFC Lain cerita ketika korban depresi, atw cabut tuntutan karena tekanan. Ya gw tegas nolak.   Lha ini kasus aneh. Mereka malah baikan dan entah keliatan happy lg. Sebagai orang luar ya bisa apa.   Jadi gw liat ntar rilis klub dr hasil investigasi menyeluruh gimana baru deh bersikap.";0;0;0;0;in;3262630254;1692777365292937665;shev_ra;https://twitter.com/shev_ra/status/1692855684248007111
Sat Aug 19 10:27:25 +0000 2023;1692845719718379831;"@worksfess Dari sejak bangku kuliah pun udah ada. 🙂 Tapi banyak yg tutup mata dan memilih diam, daripada dipersulit atau bahkan gak dilulusin. Sampai ada korban jiwa pun (depresi), masih banyak yg denial.";0;0;1;1;in;1377881686122229762;1692713378085732861;PilIniPahit;https://twitter.com/PilIniPahit/status/1692845719718379831
Sat Aug 19 08:26:58 +0000 2023;1692815405235249582;"gue dulu gapernah percaya idol,actor,bias itu bisa jadi support system menurut gw suka sama mereka tuh sekedar hobi,sampe ada temen yg cere korban kdrt terus dia semangat lagi gara2 exo,ternyata gue pun juga ngalamin depresi,break kuliah support system nya biu masa itu 😂";1;1;1;5;in;1593133933801406464;1692815405235249582;maableu;https://twitter.com/maableu/status/1692815405235249582
Sat Aug 19 08:19:55 +0000 2023;1692813633137590364;"Di tiap rumah sakit (RS), selalu ada dokter-dokter muda yang praktik. Tapi, siapa yang tahu bila di antara mereka sedang depresi. Bukan karena tekanan pekerjaan, tetapi menjadi korban perundungan (bullying). https://t.co/nuvOimtShq  #HarianDisway";0;0;0;2;in;1279248910276419585;1692813633137590364;HarianDisway;https://twitter.com/HarianDisway/status/1692813633137590364
Fri Aug 18 18:33:16 +0000 2023;1692605597156524038;"@AulFidz udah jelas, masalah keluarga bisa hancur itu bisa terpicu karena ekonomi yang sulit. kasian anak-anak kecil yang gak tau apa-apa malah jadi korban pelampiasan orang tuanya ketika mereka depresi karena masalah ekonomi 🤦🏻‍♂️";0;0;0;1;in;1426966153457405952;1692586693159977044;xiaojaksel;https://twitter.com/xiaojaksel/status/1692605597156524038
Thu Aug 17 13:21:47 +0000 2023;1692164822547501267;"bagi korban yang terkena hate speech dapat menyebabkan frustasi, mendaptkan rasa malu, serta kehilangan reputasi publik. seperti peristiwa traumatis lainya serta menyebabkan ketakutan dan kemarahan serta tress psikologi atau bahkan depresi.";0;1;0;0;in;1367290836354932740;1692163943589122050;dissgustinggg;https://twitter.com/dissgustinggg/status/1692164822547501267
Thu Aug 17 09:15:28 +0000 2023;1692102834765156770;"@tang__kira Jd inget drama low Cafe, kasusnya persis gini bahkan si korban sampe depresi karena suara berisik. Pas diselidikin ternyata bangunan apartnya ga ga layak huni karena pas proses pembangunan pake bahan bahan yg murah gtu";0;1;0;12;in;1290603882482036737;1692042866451960300;offthegrounds;https://twitter.com/offthegrounds/status/1692102834765156770
Wed Aug 16 06:16:37 +0000 2023;1691695438494314617;"@Hujandisenja Pas aku udah kerja aku pulang ke kampung liat dia jadi supir dan keliatan malu. Sukurin wkwk  Yang kasian temenku korban bully pernah denger dia punya gejala depresi, padahal dia anak guru juga, gak jaminan terbebas dari korban bully juga.   Pelaku bully emang harus ditindak sih.";0;0;0;1;in;1420594104568668166;1691421526124646400;Prstya_shhd;https://twitter.com/Prstya_shhd/status/1691695438494314617
Tue Aug 15 22:27:49 +0000 2023;1691577460364861882;"@griffinarks Dan aku mengalami ketiganya, ada trauma pasca ayah meninggal, trauma sbg korban sh, didiagnosa anxiety dan depresi pasca jd korban sh ga lama stlh ayah meninggal. Bb smpai turun drastis, dr ±53kg jd 43kg. Sering mimpi buruk ngigau smpai sesak napas bikin mamah panik tiap mlm :(";0;0;0;0;in;1104745836213223424;1691271766956744704;snaaa00;https://twitter.com/snaaa00/status/1691577460364861882
Tue Aug 15 18:47:39 +0000 2023;1691522055584509952;"hikmah nya kalau gue ga ketemu dia mungkin gue akan jadi korban org kayak gitu nanti yg mungkin lebih parah krn gagal identifikasi, dan mungkin jg seharusnya gue ga depresi selama lomba, sekarang gue jauh lebh tentram dan back stronger";0;1;0;0;in;1283068070919991296;1691522049733455877;bigitaga;https://twitter.com/bigitaga/status/1691522055584509952
Tue Aug 15 18:47:38 +0000 2023;1691522049733455877;"orang yg paling mungkin membuat gue depresi ketika gue temenan sm org yg narsistik, hidupnya berasa paling jelek, berasa jadi korban terus, gue yg saat itu mencoba jadi hero kesiangan coba buat baik tp makin baik malah dirujak dan dimanipulasi cont-";1;1;0;0;in;1283068070919991296;1691522049733455877;bigitaga;https://twitter.com/bigitaga/status/1691522049733455877
Tue Aug 15 15:26:05 +0000 2023;1691471329940398080;"Tiba tiba ngerenung , owner go yg kmrn meninggal gara gara sword itu . Bisa jd dia beneran depresi . Coba bayangin deh dina @jjonghanieyoo_n kalo 10 dari korban lu sword , apa tenang idup lu ? Ih anjir sebel bgt gua ama lu .";0;0;0;0;in;1481215248959180800;1691471329940398080;itsleeknownuna;https://twitter.com/itsleeknownuna/status/1691471329940398080
Tue Aug 15 14:25:07 +0000 2023;1691455985280557057;"Akibatnya bisa fatal, banyak korban yang mengakhiri hidupnya karna tidak kuat dengan hate speech yang diberikan masyarakat. Hate speech dapat menyebabkan trauma psikologis pada korban. ada juga yang mengalami depresi, kecemasan, dan bahkan memiliki pikiran untuk bunuh diri.";0;1;0;0;in;1601661772712226816;1691455379425959936;IrsanFadillahI2;https://twitter.com/IrsanFadillahI2/status/1691455985280557057
Tue Aug 15 07:59:06 +0000 2023;1691358842570035201;"Bahaya Dampak Bullying, Korban Bisa Depresi hingga Balas Dendam, https://t.co/RrZVMgKY5T";0;0;0;0;in;1510130313862979584;1691358842570035201;Bithe_co;https://twitter.com/Bithe_co/status/1691358842570035201
Tue Aug 15 07:50:17 +0000 2023;1691356624500518912;"Depresi depresi depresi trozzz  Dulu udah diberi kesempatan hidup enak tp ga disyukurin, ga dihargain Sekarang aja udah pada ngilang, baru jadi korban depresi.";0;0;0;0;in;495466965;1691356624500518912;tiwiiiiiiii;https://twitter.com/tiwiiiiiiii/status/1691356624500518912
Tue Aug 15 04:43:17 +0000 2023;1691309561095790592;"@belindch Aamiin 🤲 Sy jg pernah bercerai krn korban KDRT, dok. Usia awal 20. Bukan trauma lagi, depresi. Berbelas tahun kemudian ketemu PakSu, dan skr sdh masuk tahun ke-12 pernikahan kami. Pada waktunya, dokter akan dapat yang terbaik, bahkan lebih baik dari yang pernah dokter doakan🤗❤️";0;1;0;2;in;1316371043670351872;1691063199674544129;NaniTriani20;https://twitter.com/NaniTriani20/status/1691309561095790592
Mon Aug 14 17:02:38 +0000 2023;1691133238545444864;"[3] DAMPAK DAN CARA MENANGGULANGI NYA GIMANA?  untuk korban, dampaknya bisa menyebabkan frustasi, mendapatkan rasa malu, bahkan bisa sampe depresi loh☹️  untuk pelaku, bisa terjerat UU ITE atau bahkan dipidanakan yang berakhir dengan hukuman penjara dan hukuman sosial.";0;1;0;0;in;1678418247291478017;1691133213169856513;aqilahzahwa_;https://twitter.com/aqilahzahwa_/status/1691133238545444864
Mon Aug 14 16:21:09 +0000 2023;1691122797135958016;"Dampak dari hate speech bagi korbannya yaitu dapat menyebabkan rasa sakit hati pada para korban, selain itu juga dapat membuat korban merasa frustasi hingga bisa sampai menyebabkan depresi loh.";0;1;0;0;in;1540505399513989121;1691122405228568576;skitprt;https://twitter.com/skitprt/status/1691122797135958016
Mon Aug 14 15:50:18 +0000 2023;1691115034175565824;"Banyak kasus terjadi di mana orang merasa depresi akibat mendapatkan pesan kebencian di media sosial hingga berujung paling fatal. Korban memilih untuk mengakhiri hidupnya";0;1;0;0;in;1509059991247876098;1691112503231803392;chasyaaa26;https://twitter.com/chasyaaa26/status/1691115034175565824
Mon Aug 14 15:02:45 +0000 2023;1691103070099570688;"yang menjadi problematika pada ruang lingkup anak usia dini hingga dewasa. Maraknya kasus hate speech membuat korban merasa depresi hingga yang paling fatal yaitu korban memilih mengakhiri hidupnya.";0;1;0;0;in;1262988845005434880;1691101326674100225;watersand7;https://twitter.com/watersand7/status/1691103070099570688
Mon Aug 14 14:15:13 +0000 2023;1691091106430341120;"HAI, temen temen pastii banyak banget nemuin hate speech di medsos. Atau mungkin kalian salah satu yang nyebar hate speech itu?! ATI ATI YA, asal kalian tau ajaaa hate speech bener bener ngasi dampak besar bagi korban. Korban bisa jadi depresi, gangguan mental, bahkan bunuh diri";0;1;0;0;in;1231473787889012736;1691091106430341120;ndaa15__;https://twitter.com/ndaa15__/status/1691091106430341120
Mon Aug 14 14:06:04 +0000 2023;1691088804453769216;"Fenomena hate speech membawa dampak negatif bagi korban antara lain: stress, depresi, trauma, serta tekanan sosial yang berlebih.   Oleh karena itu, sangat penting untuk kita menanggulangi fenomena ini. Hal yang dapat kita lakukan untuk meminimalisir fenomena ini antara lain:";0;1;0;0;in;1689286467212685314;1691086948184588288;dheaandptr;https://twitter.com/dheaandptr/status/1691088804453769216
Mon Aug 14 13:24:13 +0000 2023;1691078272354775043;"Dampak hate speech bagi korban bisa sangat merugikan secara emosional dan psikologis. Mereka mungkin mengalami stres, depresi, dan kecemasan akibat serangan verbal yang merendahkan dan menyakiti.";0;1;0;0;in;1576226434867085313;1691078266310852608;ZAdhyastha;https://twitter.com/ZAdhyastha/status/1691078272354775043
Mon Aug 14 13:02:46 +0000 2023;1691072873405026305;"Etika dalam komunikasi sangat penting untuk diketahui oleh banyak orang. Hate speech ini memberi dampak yang cukup besar terhadap korban yaitu dapat membuat korban depresi, trauma, dan yang paling fatal keinginan untuk bunuh diri.";0;1;0;0;in;1662042864199806981;1691072867562291200;raniaradellatrn;https://twitter.com/raniaradellatrn/status/1691072873405026305
Mon Aug 14 12:59:24 +0000 2023;1691072025887174656;"Kenapa bisa hate speech marak terjadi??  1. Prasangka negatif 2. Perasaan benci 3. Ingin memberantas/ menghilangkan kelompok tertentu  Lalu efek pada korbanya gimana??   Jelas korban merasa gelisah, trauma dan efek terparahnya itu depresi yg berakhir mengakhiri hidup. Ngeri yaaa";0;1;0;0;in;1677301511951642626;1691072022150017024;cupcakeblueee;https://twitter.com/cupcakeblueee/status/1691072025887174656
Mon Aug 14 12:48:44 +0000 2023;1691069343390711809;"Tindakan hate speech dapat membuat korban mengalami kecemasan berlebih, stres hingga depresi. Hal tersebut dapat ditanggulangi dengan menerapkan etika berkomunikasi di era digital ini.";0;1;0;0;in;1523128981997834240;1691068491829596161;thegeosva;https://twitter.com/thegeosva/status/1691069343390711809
Mon Aug 14 12:46:33 +0000 2023;1691068793014087680;"Lalu bagaimana dampaknya bagi korban yang mendapat ujaran kebencian? Hal ini dapat menyebabkan rasa frustasi, malu, kehilangan reputasi publik bahkan depresi. Sedangkan  bagi pelaku sendiri, dapat terjerat UU ITE atau dipidanakan dengan sanksi pidana maupun sanksi sosial.";0;1;0;0;in;1684964255693787136;1691067437993889792;hahahanaaf;https://twitter.com/hahahanaaf/status/1691068793014087680
Mon Aug 14 12:37:13 +0000 2023;1691066442622582784;"moderen, ya itu hate speech, hate speech sendiri adalah ujuran kebencian yang di ujuarkan lewat media sosial. Ujaran kebencian sendiri dapat membuat dampak yang sangat buruk bagi korban, mulai dari korban yang kehilangan kepercayaan diri, depresi, serta tidak sedikit korban";0;1;0;0;in;1523282011515125761;1691066256399482880;vmatocean;https://twitter.com/vmatocean/status/1691066442622582784
Mon Aug 14 12:27:43 +0000 2023;1691064054893391872;"kelompok atau seorang tersebut bahwa agama nya tidak beradab, pelit, dan lain sebagainya. Tentunya hal tersebut memiliki dampak buruk bagi korban atau kelompok yaitu perasaan sakit hati, kesal, frustasi, hingga depresi setelah menerima ujaran kebencian";0;1;0;0;in;1689251860023324672;1691064052120997888;NadhifAzharrrrR;https://twitter.com/NadhifAzharrrrR/status/1691064054893391872
Mon Aug 14 12:20:38 +0000 2023;1691062272733634560;"menemukan komentar kebencian atau hate speech. Hate speech pada dasarnya merupakan komentar yang berisi kebencian terhadap seseorang seperti orang terkenal dengan tujuan yang tentunya berdampak buruk bagi sang korban misalnya dapat membuat korban merasa depresi, stress, bahkan";0;1;0;0;in;1687400329980342272;1691062271051776000;dref4b;https://twitter.com/dref4b/status/1691062272733634560
Mon Aug 14 12:18:36 +0000 2023;1691061760428855296;"Korban hate speech dapat mengalami dampak psikologis seperti depresi, kecemasan, bahkan kehilangan rasa percaya diri. Selain itu, hate speech juga dapat menyebabkan perpecahan sosial dan memperkuat stereotip negatif yang sudah ada.-";0;1;0;0;in;1540184524847345664;1691061754401533952;hallome_yna;https://twitter.com/hallome_yna/status/1691061760428855296
